individualCount,year,stateProvince,decimalLatitude,decimalLongitude,scientificName,vernacularName
2,1992,Victoria,-37.44622,141.02796,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.03685,141.03402,Macropus giganteus,Eastern Grey Kangaroo
1,2014,Victoria,-37.12652,141.03548,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.99669,141.03632,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.9963,141.03643,Macropus giganteus,Eastern Grey Kangaroo
2,1986,Victoria,-37.37354,141.04303,Macropus giganteus,Eastern Grey Kangaroo
15,1979,Victoria,-37.87354,141.04304,Macropus giganteus,Eastern Grey Kangaroo
10,1986,Victoria,-37.57354,141.04304,Macropus giganteus,Eastern Grey Kangaroo
1,1980,Victoria,-38.04021,141.04305,Macropus giganteus,Eastern Grey Kangaroo
5,1986,Victoria,-38.04021,141.04305,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.0331,141.046,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.03376,141.04662,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.02245,141.05765,Macropus giganteus,Eastern Grey Kangaroo
1,2014,Victoria,-37.238,141.06022,Macropus giganteus,Eastern Grey Kangaroo
1,2003,Victoria,-38.01675,141.06235,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.02596,141.06607,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.0264,141.06627,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.01003,141.08239,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.0231,141.08647,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.01691,141.1103,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.02001,141.11042,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.01429,141.11267,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.05006,141.11464,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.05037,141.11478,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.05037,141.11478,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.02414,141.1171,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.04125,141.1175,Macropus giganteus,Eastern Grey Kangaroo
1,2014,Victoria,-37.21372,141.12178,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.03219,141.1246,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.03172,141.12461,Macropus giganteus,Eastern Grey Kangaroo
1,1979,Victoria,-37.87354,141.12637,Macropus giganteus,Eastern Grey Kangaroo
1,1986,Victoria,-37.5402,141.12637,Macropus giganteus,Eastern Grey Kangaroo
8,1986,Victoria,-37.45687,141.12637,Macropus giganteus,Eastern Grey Kangaroo
1,1980,Victoria,-38.04021,141.12638,Macropus giganteus,Eastern Grey Kangaroo
1,1986,Victoria,-38.04021,141.12638,Macropus giganteus,Eastern Grey Kangaroo
1,2014,Victoria,-37.33745,141.12688,Macropus giganteus,Eastern Grey Kangaroo
20,2002,Victoria,-37.90945,141.1271,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.00938,141.12905,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.00985,141.12917,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.0241,141.13,Macropus giganteus,Eastern Grey Kangaroo
1,2014,Victoria,-37.36047,141.13353,Macropus giganteus,Eastern Grey Kangaroo
1,2002,Victoria,-34.12365,141.13526,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.02764,141.13651,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.01607,141.14034,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.0138,141.14093,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.04577,141.14976,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.06304,141.15093,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.03072,141.1546,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.03124,141.15462,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.05467,141.15814,Macropus giganteus,Eastern Grey Kangaroo
1,1999,Victoria,-38.0455,141.16153,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.03147,141.16961,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.03162,141.17033,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.02501,141.17058,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.0254,141.17127,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.02017,141.17144,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.02069,141.17202,Macropus giganteus,Eastern Grey Kangaroo
1,1999,Victoria,-38.01213,141.17513,Macropus giganteus,Eastern Grey Kangaroo
2,1967,Victoria,-37.5902,141.17637,Macropus giganteus,Eastern Grey Kangaroo
3,2012,Victoria,-37.2874,141.17676,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.02404,141.17679,Macropus giganteus,Eastern Grey Kangaroo
1,2013,Victoria,-34.1783,141.17744,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.0402,141.17785,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.0194,141.18262,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.01965,141.18335,Macropus giganteus,Eastern Grey Kangaroo
3,2011,Victoria,-38.1341,141.18484,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.06064,141.18621,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.02825,141.18677,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.02785,141.18714,Macropus giganteus,Eastern Grey Kangaroo
3,1991,Victoria,-37.47853,141.18745,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.01798,141.18919,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.03493,141.18948,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.0393,141.19349,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.04121,141.19627,Macropus giganteus,Eastern Grey Kangaroo
1,2014,Victoria,-37.36818,141.2005,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.05193,141.20415,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.05202,141.20454,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.49861,141.20756,Macropus giganteus,Eastern Grey Kangaroo
1,2007,Victoria,-37.81019,141.20759,Macropus giganteus,Eastern Grey Kangaroo
4,1979,Victoria,-37.20687,141.20969,Macropus giganteus,Eastern Grey Kangaroo
6,1979,Victoria,-38.12354,141.20971,Macropus giganteus,Eastern Grey Kangaroo
15,1980,Victoria,-38.04021,141.20971,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.06221,141.2167,Macropus giganteus,Eastern Grey Kangaroo
1,1976,Victoria,-37.42,141.22,Macropus giganteus,Eastern Grey Kangaroo
1,1972,Victoria,-38.10308,141.22439,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.04889,141.22515,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.0488,141.22551,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.02059,141.23166,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.02087,141.23179,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.01488,141.24441,Macropus giganteus,Eastern Grey Kangaroo
1,1991,Victoria,-37.64067,141.24453,Macropus giganteus,Eastern Grey Kangaroo
1,2014,Victoria,-37.40564,141.24586,Macropus giganteus,Eastern Grey Kangaroo
2,2015,Victoria,-38.03823,141.2466,Macropus giganteus,Eastern Grey Kangaroo
1,1972,Victoria,-38.13908,141.24732,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.02866,141.24844,Macropus giganteus,Eastern Grey Kangaroo
10,2009,Victoria,-34.17872,141.24958,Macropus giganteus,Eastern Grey Kangaroo
1,1975,Victoria,-37.55,141.25,Macropus giganteus,Eastern Grey Kangaroo
1,1975,Victoria,-37.55,141.25,Macropus giganteus,Eastern Grey Kangaroo
1,1975,Victoria,-37.55,141.25,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.01483,141.25078,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.02767,141.25578,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.02366,141.25614,Macropus giganteus,Eastern Grey Kangaroo
1,1967,Victoria,-37.92275,141.25797,Macropus giganteus,Eastern Grey Kangaroo
1,1972,Victoria,-38.1661,141.25883,Macropus giganteus,Eastern Grey Kangaroo
25,1985,Victoria,-37.82354,141.25971,Macropus giganteus,Eastern Grey Kangaroo
7,2008,Victoria,-37.45023,141.26176,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.03486,141.26562,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.03441,141.26602,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.04051,141.27165,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.34388,141.27292,Macropus giganteus,Eastern Grey Kangaroo
1,1971,Victoria,-38.17,141.28,Macropus giganteus,Eastern Grey Kangaroo
1,1971,Victoria,-38.17,141.28,Macropus giganteus,Eastern Grey Kangaroo
1,1972,Victoria,-38.17,141.28,Macropus giganteus,Eastern Grey Kangaroo
1,1970,Victoria,-38.17,141.28,Macropus giganteus,Eastern Grey Kangaroo
1,1969,Victoria,-38.17,141.28,Macropus giganteus,Eastern Grey Kangaroo
1,1972,Victoria,-38.17,141.28,Macropus giganteus,Eastern Grey Kangaroo
1,1972,Victoria,-37.93171,141.28076,Macropus giganteus,Eastern Grey Kangaroo
1,1992,Victoria,-37.35123,141.28762,Macropus giganteus,Eastern Grey Kangaroo
4,1986,Victoria,-37.5402,141.29303,Macropus giganteus,Eastern Grey Kangaroo
1,1986,Victoria,-37.8402,141.29304,Macropus giganteus,Eastern Grey Kangaroo
1,1979,Victoria,-38.20687,141.29305,Macropus giganteus,Eastern Grey Kangaroo
9,2009,Victoria,-37.26889,141.30556,Macropus giganteus,Eastern Grey Kangaroo
9,2009,Victoria,-37.26889,141.30556,Macropus giganteus,Eastern Grey Kangaroo
22,2008,Victoria,-37.26889,141.30556,Macropus giganteus,Eastern Grey Kangaroo
20,2007,Victoria,-37.72593,141.30925,Macropus giganteus,Eastern Grey Kangaroo
100,1998,Victoria,-37.3902,141.32636,Macropus giganteus,Eastern Grey Kangaroo
7,1986,Victoria,-37.95687,141.32637,Macropus giganteus,Eastern Grey Kangaroo
1,1991,Victoria,-37.69455,141.32637,Macropus giganteus,Eastern Grey Kangaroo
15,2008,Victoria,-37.26944,141.32806,Macropus giganteus,Eastern Grey Kangaroo
22,2009,Victoria,-37.26944,141.32806,Macropus giganteus,Eastern Grey Kangaroo
1,1970,Victoria,-36.93,141.33,Macropus giganteus,Eastern Grey Kangaroo
1,1998,Victoria,-38.00367,141.33571,Macropus giganteus,Eastern Grey Kangaroo
100,1988,Victoria,-37.91534,141.33645,Macropus giganteus,Eastern Grey Kangaroo
2,1992,Victoria,-37.34658,141.34067,Macropus giganteus,Eastern Grey Kangaroo
30,1984,Victoria,-37.97354,141.34304,Macropus giganteus,Eastern Grey Kangaroo
1,2018,Victoria,-38.20522,141.34368,Macropus giganteus,Eastern Grey Kangaroo
1,2018,Victoria,-38.20522,141.34368,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.20522,141.34368,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.05251,141.34519,Macropus giganteus,Eastern Grey Kangaroo
1,1999,Victoria,-37.82066,141.35306,Macropus giganteus,Eastern Grey Kangaroo
1,1998,Victoria,-37.82066,141.35306,Macropus giganteus,Eastern Grey Kangaroo
3,1991,Victoria,-37.88285,141.35336,Macropus giganteus,Eastern Grey Kangaroo
2,2001,Victoria,-38.37849,141.37178,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.04104,141.37392,Macropus giganteus,Eastern Grey Kangaroo
1,2005,Victoria,-38.06694,141.37528,Macropus giganteus,Eastern Grey Kangaroo
3,1980,Victoria,-38.0402,141.37637,Macropus giganteus,Eastern Grey Kangaroo
7,1986,Victoria,-37.90687,141.37637,Macropus giganteus,Eastern Grey Kangaroo
2,1979,Victoria,-38.20687,141.37638,Macropus giganteus,Eastern Grey Kangaroo
12,1979,Victoria,-38.12354,141.37638,Macropus giganteus,Eastern Grey Kangaroo
7,1988,Victoria,-37.93415,141.3775,Macropus giganteus,Eastern Grey Kangaroo
10,1988,Victoria,-37.93684,141.38207,Macropus giganteus,Eastern Grey Kangaroo
1,1967,Victoria,-37.96748,141.38336,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.05884,141.38588,Macropus giganteus,Eastern Grey Kangaroo
18,2001,Victoria,-38.36308,141.39918,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.10869,141.39943,Macropus giganteus,Eastern Grey Kangaroo
1,1960,Victoria,-37.6,141.4,Macropus giganteus,Eastern Grey Kangaroo
1,1986,Victoria,-37.97354,141.40971,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.14086,141.41552,Macropus giganteus,Eastern Grey Kangaroo
11,2009,Victoria,-37.65667,141.41639,Macropus giganteus,Eastern Grey Kangaroo
15,2008,Victoria,-37.65667,141.41639,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-34.17386,141.4183,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.90484,141.41937,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.90486,141.41956,Macropus giganteus,Eastern Grey Kangaroo
1,2004,Victoria,-38.35489,141.41973,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.90486,141.4202,Macropus giganteus,Eastern Grey Kangaroo
1,2007,Victoria,-37.93018,141.42048,Macropus giganteus,Eastern Grey Kangaroo
4,2007,Victoria,-37.9473,141.42285,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.90059,141.42454,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.90095,141.42497,Macropus giganteus,Eastern Grey Kangaroo
2,1968,Victoria,-38.07354,141.42637,Macropus giganteus,Eastern Grey Kangaroo
2,1968,Victoria,-38.07354,141.42637,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.08646,141.43191,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.08646,141.43191,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.90325,141.43262,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.17134,141.43276,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.87963,141.43861,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.88013,141.43871,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.87484,141.44188,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.87548,141.44225,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.10018,141.44407,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.91715,141.44664,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.91127,141.44744,Macropus giganteus,Eastern Grey Kangaroo
1,1998,Victoria,-38.30973,141.44807,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.17681,141.44927,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.11619,141.45,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.94092,141.45052,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.95098,141.45636,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.92256,141.45745,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.87346,141.45786,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.13507,141.45833,Macropus giganteus,Eastern Grey Kangaroo
2,1972,Victoria,-38.37354,141.45971,Macropus giganteus,Eastern Grey Kangaroo
1,1971,Victoria,-38.2902,141.45971,Macropus giganteus,Eastern Grey Kangaroo
1,1971,Victoria,-38.2902,141.45971,Macropus giganteus,Eastern Grey Kangaroo
1,1979,Victoria,-38.2902,141.45971,Macropus giganteus,Eastern Grey Kangaroo
4,1979,Victoria,-38.20687,141.45971,Macropus giganteus,Eastern Grey Kangaroo
1,1979,Victoria,-38.12354,141.45971,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.9249,141.45978,Macropus giganteus,Eastern Grey Kangaroo
1,2009,Victoria,-38.11598,141.46047,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.12307,141.46481,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.16608,141.46519,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.11432,141.46609,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.11432,141.46609,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.14221,141.46623,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.14221,141.46623,Macropus giganteus,Eastern Grey Kangaroo
12,1996,Victoria,-38.46521,141.46805,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.87448,141.46835,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.94628,141.46856,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.87415,141.46859,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.93364,141.46965,Macropus giganteus,Eastern Grey Kangaroo
1,1999,Victoria,-38.14471,141.47102,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.90959,141.47523,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.90982,141.47532,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.92797,141.48599,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.92807,141.48638,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.13868,141.4879,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.13868,141.4879,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.88595,141.49107,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.14533,141.49133,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.91361,141.49218,Macropus giganteus,Eastern Grey Kangaroo
2,1970,Victoria,-38.3402,141.49304,Macropus giganteus,Eastern Grey Kangaroo
2,1971,Victoria,-38.3402,141.49304,Macropus giganteus,Eastern Grey Kangaroo
3,1972,Victoria,-38.3402,141.49304,Macropus giganteus,Eastern Grey Kangaroo
3,1971,Victoria,-38.3402,141.49304,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.89694,141.49363,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.90168,141.49456,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.17817,141.49599,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.16057,141.49716,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.16057,141.49716,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.15728,141.49807,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.15728,141.49807,Macropus giganteus,Eastern Grey Kangaroo
3,1976,Victoria,-38.33656,141.49972,Macropus giganteus,Eastern Grey Kangaroo
1,1972,Victoria,-38.33,141.5,Macropus giganteus,Eastern Grey Kangaroo
1,1977,Victoria,-38.33,141.5,Macropus giganteus,Eastern Grey Kangaroo
1,1970,Victoria,-38.33,141.5,Macropus giganteus,Eastern Grey Kangaroo
1,1968,Victoria,-38.33,141.5,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.15452,141.50084,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.93435,141.50134,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.9823,141.50522,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.9823,141.50522,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.88264,141.50834,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.88231,141.50834,Macropus giganteus,Eastern Grey Kangaroo
10,1999,Victoria,-38.1902,141.50971,Macropus giganteus,Eastern Grey Kangaroo
7,2000,Victoria,-38.17354,141.50971,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.15037,141.51011,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.93183,141.51301,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.98235,141.51572,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.92349,141.51689,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.92395,141.51707,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.91011,141.51831,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.89997,141.51848,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.16335,141.51948,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.16335,141.51948,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-37.87725,141.52061,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.87769,141.5207,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.17121,141.52421,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-38.17966,141.52465,Macropus giganteus,Eastern Grey Kangaroo
1,2019,Victoria,-38.17966,141.52465,Macropus giganteus,Eastern Grey Kangaroo
1,2022,Victoria,-37.98465,141.52483,Macropus giganteus,Eastern Grey Kangaroo
