occurrenceID,catalogNumber,individualCount,year,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,vernacularName,species
4330601,4330601,62,1971,-37.54016,145.12631,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
10288973,10288973,62,2020,-37.60093,145.03223,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12011634,12011634,61,2021,-37.6166,144.731,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
10675751,10675751,61,2020,-37.389,144.2668,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3972145,3972145,60,1970,-37.92347,147.67628,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5595282,5595282,60,2004,-36.14148,146.89361,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3970961,3970961,60,1968,-37.16898,145.82477,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4233641,4233641,60,2004,-37.7197,145.24542,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5630660,5630660,60,2008,-37.56499,145.09055,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5628482,5628482,60,2007,-37.56133,145.08725,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4457874,4457874,60,1988,-37.46631,145.06367,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6167046,6167046,60,2012,-37.6383,144.9678,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4204247,4204247,60,2000,-37.63112,144.84863,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5611417,5611417,60,2006,-37.63583,144.48361,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
10189141,10189141,60,2019,-38.3038,144.35684,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8952199,8952199,60,2018,-37.43873,143.35464,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4026913,4026913,60,1997,-37.33392,143.24258,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4294343,4294343,60,2004,-37.11997,142.78718,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6179697,6179697,60,2012,-37.30066,142.69668,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6954103,6954103,60,2014,-37.3088,142.69461,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5682116,5682116,60,2008,-37.30699,142.69457,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12011635,12011635,59,2021,-37.6166,144.731,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12011640,12011640,58,2021,-37.64562,145.08775,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
10275250,10275250,57,2019,-37.64436,145.08305,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5737129,5737129,57,2008,-38.21076,141.85497,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3926194,3926194,56,1991,-38.0276,145.62889,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4008862,4008862,56,1996,-37.33392,143.24258,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4643140,4643140,55,1970,-37.19119,142.59621,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4261403,4261403,52,1993,-37.66681,145.26481,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330477,4330477,52,1962,-37.54016,145.12631,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4051085,4051085,50,1987,-37.97346,147.70961,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4251286,4251286,50,1987,-37.97346,147.70961,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330670,4330670,50,1973,-36.87347,146.45961,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8930310,8930310,50,2017,-38.7478,145.9569,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4461530,4461530,50,1988,-37.71181,145.26036,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4522683,4522683,50,1992,-37.57474,145.25449,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4519859,4519859,50,1991,-37.60471,145.20961,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4492868,4492868,50,1989,-37.60379,145.2085,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4521438,4521438,50,1992,-37.53404,145.12756,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6804603,6804603,50,2013,-37.631,145.11481,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5625862,5625862,50,2007,-37.56499,145.09055,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5701048,5701048,50,2009,-37.56437,145.07981,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5591623,5591623,50,2006,-37.62156,145.07778,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6857140,6857140,50,2015,-37.62156,145.07778,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5700941,5700941,50,2009,-37.61903,145.06028,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5713811,5713811,50,2011,-37.61903,145.06028,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4633517,4633517,50,1990,-36.60888,145.04508,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5577998,5577998,50,2005,-36.74015,145.04297,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4331148,4331148,50,1976,-36.74849,145.0013,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9004717,9004717,50,2011,-37.6383,144.9678,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6801654,6801654,50,2014,-37.6383,144.9678,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5719701,5719701,50,2010,-37.6383,144.96778,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4513466,4513466,50,1991,-37.42746,144.95053,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8501681,8501681,50,2010,-38.37302,144.93797,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5587532,5587532,50,2005,-38.46884,144.93055,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5587522,5587522,50,2005,-38.4697,144.92824,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4507954,4507954,50,1990,-37.64966,144.8277,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12011636,12011636,50,2021,-37.6166,144.731,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4265614,4265614,50,1993,-36.76916,144.46408,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4278987,4278987,50,1997,-37.95683,144.42633,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5623410,5623410,50,2008,-36.16722,144.24361,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4056505,4056505,50,1998,-36.14016,144.24297,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8509178,8509178,50,2016,-37.9358,143.82972,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12016473,12016473,50,2021,-36.78269,143.15204,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4159876,4159876,50,2001,-37.14576,142.74951,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4162231,4162231,50,2001,-37.13972,142.73136,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4242925,4242925,50,2004,-37.30066,142.69668,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8204539,8204539,50,2016,-37.30066,142.69668,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5562867,5562867,50,2005,-37.30699,142.69457,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6618512,6618512,50,2014,-37.308,142.68782,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330932,4330932,50,1982,-37.20685,142.29301,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4339964,4339964,49,1985,-37.20681,145.8763,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8929652,8929652,49,2017,-37.65444,144.87528,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8929504,8929504,48,2017,-37.72722,144.71861,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12014379,12014379,48,2021,-37.76666,144.6849,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12014380,12014380,48,2021,-37.76666,144.6849,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4633343,4633343,48,1992,-36.77647,144.38542,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330911,4330911,48,1982,-36.62351,143.20966,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4001536,4001536,47,1996,-38.03855,147.60583,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11870824,11870824,47,2020,-37.73055,144.59484,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12011638,12011638,46,2021,-37.64562,145.08775,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12012102,12012102,46,2021,-37.59483,144.76803,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330964,4330964,46,1984,-37.45686,142.29302,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5619690,5619690,45,2006,-36.7911,144.99788,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9037509,9037509,45,2017,-37.6175,144.90722,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8929651,8929651,45,2017,-37.65444,144.87528,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4244514,4244514,45,1989,-37.64331,142.33269,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330845,4330845,44,1980,-37.37351,143.37633,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8941935,8941935,44,2012,-37.14225,142.74473,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6951916,6951916,42,2015,-38.7853,145.95194,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330708,4330708,42,1975,-37.09019,142.39301,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3966189,3966189,40,1993,-37.92976,147.30112,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4170786,4170786,40,2002,-36.16141,146.32138,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5733844,5733844,40,2011,-36.3805,146.0872,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3908964,3908964,40,1990,-36.4031,145.95685,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4266384,4266384,40,1993,-36.39679,145.68374,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12042830,12042830,40,2021,-37.02539,145.65246,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11875842,11875842,40,2021,-36.45471,145.52163,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4294983,4294983,40,2005,-37.42632,145.15511,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5611255,5611255,40,2006,-36.93583,145.14917,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5565400,5565400,40,2004,-38.03422,145.12856,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4244473,4244473,40,2004,-37.62838,145.10933,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12038219,12038219,40,2022,-37.56585,145.08827,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8933096,8933096,40,2018,-37.62156,145.07778,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9048619,9048619,40,2019,-37.62156,145.07778,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6863612,6863612,40,2015,-38.2842,145.07083,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8929657,8929657,40,2017,-37.64139,144.87028,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4204337,4204337,40,2001,-37.63112,144.84863,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4075746,4075746,40,1998,-36.78297,144.70003,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4463853,4463853,40,1988,-37.77801,144.57076,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4502703,4502703,40,1990,-37.78517,144.56826,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4271417,4271417,40,1995,-37.94017,144.443,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5573789,5573789,40,2005,-37.18186,144.10796,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5684407,5684407,40,2006,-38.46038,144.09711,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3949654,3949654,40,1992,-37.773,143.85745,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5648648,5648648,40,2008,-37.22626,143.7995,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11158407,11158407,40,2020,-38.06333,142.75972,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4243695,4243695,40,2004,-37.12369,142.58917,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4270646,4270646,40,1995,-38.08612,142.52997,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5689692,5689692,40,2008,-37.2625,141.93154,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4349923,4349923,39,1985,-37.73425,145.25416,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8221300,8221300,39,2015,-37.92734,144.54864,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4268908,4268908,38,1994,-38.04856,147.5854,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12011639,12011639,38,2021,-37.64562,145.08775,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8929649,8929649,38,2017,-37.64806,144.86806,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12012104,12012104,38,2021,-37.59483,144.76803,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
12011644,12011644,38,2021,-37.72644,144.72539,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
10648051,10648051,37,2019,-37.389,144.2673,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
10648086,10648086,37,2020,-37.389,144.2668,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4247309,4247309,36,1990,-37.67349,145.17631,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5603682,5603682,36,2006,-37.18152,144.09994,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4260337,4260337,35,1993,-36.91436,147.44414,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4292441,4292441,35,2003,-38.48531,147.05116,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4274851,4274851,35,1994,-37.73334,145.19404,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5575881,5575881,35,2005,-37.53457,144.99513,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8929654,8929654,35,2017,-37.65444,144.87528,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330851,4330851,35,1980,-36.91516,144.41798,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3971718,3971718,35,1980,-36.9235,144.34298,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5603636,5603636,35,2006,-37.18152,144.09994,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4073632,4073632,35,1999,-37.29725,143.27533,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4264190,4264190,34,1993,-37.68393,145.26441,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9083320,9083320,33,2019,-38.37846,145.56279,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330633,4330633,33,1972,-37.54016,145.12631,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8929503,8929503,33,2017,-37.72722,144.71861,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9038387,9038387,33,2018,-37.72472,144.71306,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11837094,11837094,33,2021,-37.389,144.2668,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11367069,11367069,33,2021,-37.389,144.2668,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3937444,3937444,32,1992,-38.00501,147.44608,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6921961,6921961,32,2014,-38.7103,146.11972,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8929938,8929938,32,2017,-37.7724,145.3426,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4633518,4633518,32,1990,-37.23124,144.81384,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8929502,8929502,32,2017,-37.72722,144.71861,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
11159086,11159086,32,2020,-37.83387,144.63045,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8929847,8929847,32,2017,-37.724,144.5832,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4294073,4294073,32,2004,-37.38739,143.12897,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330961,4330961,32,1984,-38.12352,142.45969,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
6951911,6951911,31,2015,-38.7853,145.95194,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4274849,4274849,31,1994,-37.73334,145.19404,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4643634,4643634,31,1973,-37.25686,141.99302,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4339952,4339952,30,1987,-37.50679,148.17626,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4341357,4341357,30,1977,-37.04013,147.7596,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4079205,4079205,30,2000,-37.91384,147.48308,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5603351,5603351,30,2007,-36.13265,146.56599,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5593704,5593704,30,2005,-36.11021,146.48977,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4330705,4330705,30,1974,-37.12348,146.30962,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
3970959,3970959,30,1967,-37.16898,145.82477,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4008684,4008684,30,1996,-36.75349,145.74152,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5671718,5671718,30,2003,-37.31085,145.70054,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4060820,4060820,30,1999,-38.00495,145.69765,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5650585,5650585,30,2007,-38.58899,145.53156,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4156039,4156039,30,2001,-37.97145,145.39313,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5708847,5708847,30,2005,-37.95296,145.31771,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4505184,4505184,30,1990,-37.54015,145.29265,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
4517373,4517373,30,1991,-37.68568,145.20086,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
5650228,5650228,30,2007,-37.61063,145.11225,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
8511144,8511144,30,2017,-37.62156,145.07778,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
9004945,9004945,30,2012,-37.61775,145.07433,EPSG:4326,Macropus giganteus,Eastern Grey Kangaroo,Macropus giganteus
